 TITLE = "Post Processing Tecplot"
 VARIABLES = "X", "Y", "uf"
 ZONE T="BIG ZONE", I=         130 , J=         128 , DATAPACKING=POINT
          49         117  0.334036380    
          50         117  0.342572838    
          51         117  0.350914210    
          52         117  0.359061033    
          53         117  0.367013514    
          54         117  0.374771535    
          55         117  0.382334471    
          56         117  0.389701396    
          57         117  0.396870852    
          58         117  0.403841138    
          59         117  0.410609990    
          60         117  0.417174846    
